886	7466316	4609386	1001.19
887	7466316	4609387	1001.55
888	7466317	4609366	995.51
889	7466317	4609367	995.58
890	7466317	4609368	995.74
891	7466317	4609369	995.81
892	7466317	4609370	995.84
893	7466317	4609371	995.86
894	7466317	4609372	995.98
895	7466317	4609373	996.11
896	7466317	4609374	996.25
897	7466317	4609375	996.39
898	7466317	4609376	996.44
899	7466317	4609377	996.54
900	7466317	4609378	996.73
901	7466317	4609379	997.19
902	7466317	4609380	997.96
903	7466317	4609381	998.49
904	7466317	4609382	999.07
905	7466317	4609383	999.64
906	7466317	4609384	999.99
907	7466317	4609385	1000.66
908	7466317	4609386	1001.12
909	7466317	4609387	1001.19
910	7466318	4609366	995.36
911	7466318	4609367	995.45
912	7466318	4609368	995.49
913	7466318	4609369	995.62
914	7466318	4609370	995.65
915	7466318	4609371	995.71
916	7466318	4609372	995.81
917	7466318	4609373	995.93
918	7466318	4609374	996.01
919	7466318	4609375	996.2
920	7466318	4609376	996.38
921	7466318	4609377	996.43
922	7466318	4609378	996.52
923	7466318	4609379	996.96
924	7466318	4609380	997.64
925	7466318	4609381	998.01
926	7466318	4609382	998.4
927	7466318	4609383	998.93
928	7466318	4609384	999.6
929	7466318	4609385	1000.3
930	7466318	4609386	1000.68
931	7466318	4609387	1001.08
932	7466319	4609366	995.27
933	7466319	4609367	995.37
934	7466319	4609368	995.43
935	7466319	4609369	995.37
936	7466319	4609370	995.47
937	7466319	4609371	995.55
938	7466319	4609372	995.64
939	7466319	4609373	995.71
940	7466319	4609374	995.87
941	7466319	4609375	995.87
942	7466319	4609376	996.1
943	7466319	4609377	996.29
944	7466319	4609378	996.37
945	7466319	4609379	996.67
946	7466319	4609380	996.91
947	7466319	4609381	997.34
948	7466319	4609382	997.72
949	7466319	4609383	998.4
950	7466319	4609384	998.97
951	7466319	4609385	999.75
952	7466319	4609386	1000.33
953	7466319	4609387	1000.92
954	7466320	4609366	995.19
955	7466320	4609367	995.39
956	7466320	4609368	995.4
957	7466320	4609369	995.29
